frequency,power
3.713697572037252925e+00,1.133569373011297614e-02
3.721983929865092744e+00,1.011149889653293124e-02
3.730270287692933007e+00,8.463382857452184105e-03
3.738556645520773714e+00,6.903863858403733178e-03
3.746843003348614864e+00,6.201632510359757385e-03
3.755129361176454683e+00,6.840381449548296570e-03
3.763415719004294502e+00,8.328936216291304637e-03
3.771702076832134765e+00,9.908894514351932262e-03
3.779988434659975027e+00,1.111414450115842147e-02
3.788274792487816178e+00,1.172919780466961243e-02
3.796561150315656441e+00,1.170712688702368887e-02
3.804847508143496704e+00,1.113052539806236654e-02
3.813133865971337411e+00,1.019511836734261073e-02
3.821420223799176785e+00,9.204446397177384540e-03
3.829706581627017936e+00,8.535781900270569128e-03
3.837992939454858199e+00,8.483281059271917737e-03
3.846279297282697573e+00,9.023192993703724532e-03
3.854565655110538724e+00,9.828003559528246738e-03
3.862852012938378543e+00,1.052130528205105081e-02
3.871138370766219694e+00,1.084354366232378845e-02
3.879424728594059513e+00,1.068311495051048159e-02
3.887711086421899331e+00,1.006314374403632569e-02
3.895997444249739594e+00,9.129888888553197232e-03
3.904283802077579857e+00,8.155114047599370392e-03
3.912570159905420120e+00,7.518535130104924032e-03
3.920856517733261271e+00,7.547553993997874709e-03
3.929142875561101533e+00,8.228198672172375855e-03
3.937429233388941796e+00,9.205172325608357298e-03
3.945715591216781615e+00,1.007158541088997925e-02
3.954001949044622322e+00,1.053437096846768228e-02
3.962288306872462140e+00,1.043051999905047870e-02
3.970574664700302847e+00,9.704576166336438894e-03
3.978861022528142666e+00,8.387274474378042174e-03
3.987147380355983373e+00,6.587596928729625573e-03
3.995433738183823635e+00,4.523504323892833801e-03
4.003720096011663898e+00,2.750746969589207627e-03
4.012006453839504161e+00,2.781409939091270336e-03
4.020292811667344424e+00,4.479034907884034238e-03
4.028579169495184686e+00,6.337514805762977863e-03
4.036865527323025837e+00,7.865759423391889202e-03
4.045151885150866100e+00,8.905792939685106685e-03
4.053438242978706363e+00,9.413190541239079695e-03
4.061724600806546626e+00,9.415644052964224076e-03
4.070010958634386888e+00,9.001357454266226826e-03
4.078297316462227151e+00,8.310975719031379536e-03
4.086583674290067414e+00,7.516878733166542509e-03
4.094870032117907677e+00,6.775940459471560019e-03
4.103156389945747939e+00,6.164253923432563669e-03
4.111442747773588202e+00,5.646920622366373432e-03
4.119729105601428465e+00,5.136160615268480986e-03
4.128015463429268728e+00,4.613695645032904816e-03
4.136301821257108990e+00,4.255139070732799622e-03
4.144588179084949253e+00,4.440265898618130959e-03
4.152874536912789516e+00,5.403412274721328817e-03
4.161160894740630667e+00,6.941037439982214452e-03
4.169447252568470930e+00,8.673827734665124148e-03
4.177733610396311192e+00,1.025280566510803661e-02
4.186019968224151455e+00,1.138309714949506044e-02
4.194306326051991718e+00,1.182848017110239153e-02
4.202592683879831981e+00,1.142690622785615638e-02
4.210879041707672243e+00,1.010897268548627791e-02
4.219165399535512506e+00,7.922970213947697765e-03
4.227451757363352769e+00,5.131164326084547943e-03
4.235738115191193032e+00,3.016930346644282855e-03
4.244024473019033294e+00,4.930406005162512803e-03
4.252310830846873557e+00,8.767464932229122876e-03
4.260597188674713820e+00,1.265098694422354605e-02
4.268883546502554083e+00,1.599184006101704927e-02
4.277169904330394345e+00,1.841032420907233111e-02
4.285456262158234608e+00,1.962987827364759408e-02
4.293742619986074871e+00,1.948204571022525353e-02
4.302028977813916022e+00,1.792653260933861625e-02
4.310315335641756285e+00,1.508385573285319671e-02
4.318601693469596547e+00,1.132526196946854503e-02
4.326888051297436810e+00,7.670134430713719358e-03
4.335174409125277073e+00,6.958288818695240914e-03
4.343460766953117336e+00,1.049105105031472064e-02
4.351747124780957598e+00,1.534163689203330017e-02
4.360033482608797861e+00,1.990204106339628701e-02
4.368319840436638124e+00,2.349758685759906901e-02
4.376606198264478387e+00,2.575326540198736441e-02
4.384892556092318650e+00,2.647210976879609684e-02
4.393178913920158912e+00,2.561900809421373965e-02
4.401465271747999175e+00,2.332551849305689040e-02
4.409751629575839438e+00,1.989666627736475651e-02
4.418037987403679701e+00,1.582083805480036937e-02
4.426324345231520851e+00,1.181117597296208951e-02
4.434610703059361114e+00,8.908002479675020124e-03
4.442897060887201377e+00,8.178013845124088368e-03
4.451183418715041640e+00,9.270552633068125312e-03
4.459469776542881903e+00,1.088186952594270146e-02
4.467756134370722165e+00,1.250052515609018783e-02
4.476042492198562428e+00,1.447391652329442155e-02
4.484328850026402691e+00,1.749361014039535131e-02
4.492615207854242954e+00,2.195659011639857980e-02
4.500901565682083216e+00,2.767009601037541053e-02
4.509187923509923479e+00,3.404337831802151104e-02
4.517474281337763742e+00,4.035189454358808353e-02
4.525760639165604005e+00,4.588969534819613283e-02
4.534046996993444267e+00,5.005743396200407896e-02
4.542333354821284530e+00,5.243698978580679099e-02
4.550619712649124793e+00,5.287494655246578745e-02
4.558906070476965056e+00,5.157970528492275553e-02
4.567192428304806207e+00,4.921416972425871755e-02
4.575478786132646469e+00,4.690941865405096750e-02
4.583765143960486732e+00,4.601805248264323467e-02
4.592051501788326995e+00,4.746845210090035183e-02
