time,flux
2.420465901591134298e+03,1.338787555694580078e+00
2.420467290479343774e+03,1.298372387886047141e+00
2.420468679367320874e+03,1.260670065879821555e+00
2.420470068255529441e+03,1.252154350280761497e+00
2.420471457143505631e+03,1.242709875106811523e+00
2.420472846031716017e+03,1.196229934692382812e+00
2.420474234919691753e+03,1.168434262275695801e+00
2.420475623807900320e+03,1.156318068504333496e+00
2.420477012695877420e+03,1.121951937675476074e+00
2.420478401584087351e+03,1.104947924613952637e+00
2.420479790472063087e+03,1.082355737686157227e+00
2.420481179360272563e+03,1.049797415733337402e+00
2.420482568248248754e+03,1.076153159141540305e+00
2.420483957136458230e+03,9.929197430610655628e-01
2.420485346024434875e+03,1.011994600296020508e+00
2.420486734912643897e+03,9.812178611755373314e-01
2.420488123800620542e+03,9.720780849456789330e-01
2.420489512688830018e+03,9.247378110885621227e-01
2.420490901576806209e+03,9.223440289497375488e-01
2.420492290465015230e+03,8.920025229454040527e-01
2.420493679352991876e+03,8.733993172645567737e-01
2.420495068241201807e+03,8.751568794250488281e-01
2.420496457129178452e+03,8.039145469665528454e-01
2.420497846017387019e+03,8.060077428817749023e-01
2.420499234905363664e+03,7.841206192970274769e-01
2.420500623793573141e+03,7.585975527763366699e-01
2.420502012681549331e+03,7.413232326507568359e-01
2.420503401569758807e+03,7.161303758621215820e-01
2.420504790457734998e+03,6.907817125320434570e-01
2.420506179345944929e+03,6.730246543884277344e-01
2.420507568233921575e+03,6.643732190132141113e-01
2.420508957122130596e+03,6.341269016265869141e-01
2.420510346010106787e+03,6.268743276596069336e-01
2.420511734898315808e+03,6.137698292732238770e-01
2.420513123786292908e+03,6.130430698394775391e-01
2.420514512674501475e+03,5.924099087715148926e-01
2.420515901562477666e+03,5.626432895660400391e-01
2.420517290450687597e+03,5.399488210678100586e-01
2.420518679338663787e+03,5.265529155731201172e-01
2.420520068226872809e+03,5.255262851715087891e-01
2.420521457114849454e+03,5.144010782241821289e-01
2.420522846003058930e+03,4.882103502750396729e-01
2.420524234891035576e+03,4.823625683784484863e-01
2.420525623779244597e+03,4.297663867473602295e-01
2.420527012667221243e+03,4.453651010990142267e-01
2.420528401555430719e+03,4.237445592880249023e-01
2.420529790443406910e+03,4.116382002830505371e-01
2.420531179331616386e+03,3.950078487396240234e-01
2.420532568219592576e+03,3.817726671695708673e-01
2.420533957107801598e+03,3.600534200668334961e-01
2.420535345995779153e+03,3.434142470359802246e-01
2.420536734883987720e+03,3.306227922439575195e-01
2.420538123771963001e+03,3.048132956027984619e-01
2.420539512660173386e+03,3.097245991230010986e-01
2.420540901548150032e+03,2.905025780200958252e-01
2.420542290436359053e+03,2.967334389686584473e-01
2.420543679324335699e+03,2.574107348918914795e-01
2.420545068212545175e+03,2.800820767879486084e-01
2.420546457100521820e+03,2.511786520481109619e-01
2.420547845988731297e+03,2.186237871646881104e-01
2.420549234876707942e+03,2.273852676153182706e-01
2.420550623764916509e+03,2.165375500917434415e-01
2.420552012652893154e+03,2.114063799381256104e-01
2.420553401541103085e+03,2.230330705642699918e-01
2.420554790429079276e+03,1.815635859966278076e-01
2.420556179317287842e+03,1.869414597749710083e-01
2.420557568205264488e+03,1.754748672246932706e-01
2.420558957093473964e+03,1.697380691766738892e-01
2.420560345981450155e+03,1.391680389642715454e-01
2.420561734869659176e+03,1.284036189317703247e-01
2.420563123757636731e+03,1.403921097517013550e-01
2.420564512645846207e+03,1.258486509323120117e-01
2.420565901533821943e+03,9.660577028989791870e-02
2.420567290422031419e+03,7.643115520477294922e-02
2.420568679310008065e+03,1.041047722101211548e-01
2.420570068198217541e+03,4.687186703085899353e-02
2.420571457086193732e+03,6.189569830894470215e-02
2.420572845974402298e+03,3.432562947273254395e-02
2.420574234862378944e+03,2.892966009676456451e-02
2.420575623750588875e+03,3.728320822119712830e-02
2.420577012638564611e+03,-4.411725793033838272e-03
2.420578401526773177e+03,-9.901480749249458313e-03
2.420579790414750732e+03,2.937273308634757996e-02
2.420581179302961118e+03,-4.379921127110719681e-03
2.420582568190936854e+03,-1.568173430860042572e-02
2.420583957079145421e+03,-1.861863210797309529e-02
2.420585345967122521e+03,-3.884191811084747314e-02
2.420586734855331997e+03,-3.216794878244400024e-02
2.420588123743307733e+03,-4.438990727066993713e-02
2.420589512631516754e+03,-3.881624341011047363e-02
2.420590901519493400e+03,-5.717636272311210632e-02
2.420592290407702876e+03,-7.243280857801437378e-02
2.420593679295679522e+03,-8.517454564571380615e-02
2.420595068183888088e+03,-5.966316163539886475e-02
2.420596457071864734e+03,-9.295391291379928589e-02
2.420597845960075119e+03,-1.073170304298400740e-01
2.420599234848051310e+03,-1.109378561377525191e-01
2.420600623736260331e+03,-1.328424662351608276e-01
2.420602012624236977e+03,-1.254690885543823242e-01
2.420603401512446453e+03,-1.403774619102478027e-01
2.420604790400423099e+03,-1.607063114643096924e-01
2.420606179288631665e+03,-1.756424009799957275e-01
2.420607568176608311e+03,-1.545621901750564298e-01
2.420608957064817787e+03,-1.735812723636627197e-01
2.420610345952794432e+03,-1.678052246570587158e-01
2.420611734840771078e+03,-1.918656677007675171e-01
2.420613123728979645e+03,-1.922237426042556763e-01
2.420614512617189121e+03,-1.962926089763641080e-01
2.420615901505165766e+03,-2.068310678005218506e-01
2.420617290393375242e+03,-1.928274631500243863e-01
2.420618679281350978e+03,-2.118398994207382480e-01
2.420620068169560454e+03,-2.152642905712127686e-01
2.420621457057538009e+03,-1.985371857881546021e-01
2.420622845945746576e+03,-2.197418510913848877e-01
2.420624234833722312e+03,-2.101242244243621549e-01
2.420625623721932698e+03,-1.969079971313476285e-01
2.420627012609909343e+03,-2.166170477867126465e-01
2.420628401498117910e+03,-2.021956890821456909e-01
2.420629790386094555e+03,-2.141049206256866455e-01
2.420631179274303577e+03,-2.256283015012740811e-01
2.420632568162280222e+03,-2.108539193868636807e-01
2.420633957050489698e+03,-2.107649296522140503e-01
2.420635345938465434e+03,-2.101055681705474854e-01
2.420636734826675365e+03,-2.319790422916412354e-01
2.420638123714652011e+03,-2.019113600254058838e-01
2.420639512602861487e+03,-2.141498476266860684e-01
2.420640901490837223e+03,-2.198353707790374756e-01
2.420642290379046244e+03,-2.111119627952575684e-01
2.420643679267023799e+03,-2.185480892658233643e-01
2.420645068155232821e+03,-2.163702100515365601e-01
2.420646457043208557e+03,-2.261103987693786344e-01
2.420647845931418033e+03,-2.066082805395126343e-01
2.420649234819394223e+03,-2.172026932239532471e-01
2.420650623707603700e+03,-2.210449129343032837e-01
2.420652012595579890e+03,-2.165356576442718506e-01
